Bid_ID,Bidder_ID,zone,Day,start_time,end_time,demand_min_total,demand_max_total,demand_min_timesteps,demand_max_timesteps,Cost_Limit
636,Two Wheelers,3,1,0,0,45000.0,20000000,[45000.0],[45000.0],600.0
637,Two Wheelers,3,1,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
638,Two Wheelers,5,1,6,6,45000.0,20000000,[45000.0],[45000.0],600.0
639,Two Wheelers,5,1,16,16,45000.0,20000000,[45000.0],[45000.0],600.0
640,Two Wheelers,2,2,11,11,45000.0,20000000,[45000.0],[45000.0],600.0
641,Two Wheelers,2,2,9,9,45000.0,20000000,[45000.0],[45000.0],600.0
642,Two Wheelers,2,2,19,19,45000.0,20000000,[45000.0],[45000.0],600.0
643,Two Wheelers,4,2,11,11,45000.0,20000000,[45000.0],[45000.0],600.0
644,Two Wheelers,3,2,10,10,45000.0,20000000,[45000.0],[45000.0],600.0
645,Two Wheelers,4,2,13,13,45000.0,20000000,[45000.0],[45000.0],600.0
646,Two Wheelers,2,2,19,19,45000.0,20000000,[45000.0],[45000.0],600.0
647,Two Wheelers,3,2,13,13,45000.0,20000000,[45000.0],[45000.0],600.0
648,Two Wheelers,3,2,13,13,45000.0,20000000,[45000.0],[45000.0],600.0
649,Two Wheelers,2,2,20,20,45000.0,20000000,[45000.0],[45000.0],600.0
650,Two Wheelers,3,3,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
651,Two Wheelers,1,3,15,15,45000.0,20000000,[45000.0],[45000.0],600.0
652,Two Wheelers,2,3,0,0,45000.0,20000000,[45000.0],[45000.0],600.0
653,Two Wheelers,3,3,11,11,45000.0,20000000,[45000.0],[45000.0],600.0
654,Two Wheelers,1,3,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
655,Two Wheelers,2,3,15,15,45000.0,20000000,[45000.0],[45000.0],600.0
656,Two Wheelers,3,3,13,13,45000.0,20000000,[45000.0],[45000.0],600.0
657,Two Wheelers,2,3,19,19,45000.0,20000000,[45000.0],[45000.0],600.0
658,Two Wheelers,2,3,17,17,45000.0,20000000,[45000.0],[45000.0],600.0
659,Two Wheelers,4,3,17,17,45000.0,20000000,[45000.0],[45000.0],600.0
660,Two Wheelers,1,4,13,13,45000.0,20000000,[45000.0],[45000.0],600.0
661,Two Wheelers,2,4,20,20,45000.0,20000000,[45000.0],[45000.0],600.0
662,Two Wheelers,2,4,10,10,45000.0,20000000,[45000.0],[45000.0],600.0
663,Two Wheelers,4,4,10,10,45000.0,20000000,[45000.0],[45000.0],600.0
664,Two Wheelers,2,4,6,6,45000.0,20000000,[45000.0],[45000.0],600.0
665,Two Wheelers,3,4,13,13,45000.0,20000000,[45000.0],[45000.0],600.0
666,Two Wheelers,1,4,3,3,45000.0,20000000,[45000.0],[45000.0],600.0
667,Two Wheelers,4,4,3,3,45000.0,20000000,[45000.0],[45000.0],600.0
668,Two Wheelers,3,4,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
669,Two Wheelers,1,4,12,12,45000.0,20000000,[45000.0],[45000.0],600.0
670,Two Wheelers,3,5,12,12,45000.0,20000000,[45000.0],[45000.0],600.0
671,Two Wheelers,1,5,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
672,Two Wheelers,4,5,17,17,45000.0,20000000,[45000.0],[45000.0],600.0
673,Two Wheelers,1,5,16,16,45000.0,20000000,[45000.0],[45000.0],600.0
674,Two Wheelers,3,5,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
675,Two Wheelers,1,5,7,7,45000.0,20000000,[45000.0],[45000.0],600.0
676,Two Wheelers,2,5,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
677,Two Wheelers,3,5,1,1,45000.0,20000000,[45000.0],[45000.0],600.0
678,Two Wheelers,3,5,9,9,45000.0,20000000,[45000.0],[45000.0],600.0
679,Two Wheelers,1,5,7,7,45000.0,20000000,[45000.0],[45000.0],600.0
680,Two Wheelers,1,6,16,16,45000.0,20000000,[45000.0],[45000.0],600.0
681,Two Wheelers,3,6,17,17,45000.0,20000000,[45000.0],[45000.0],600.0
682,Two Wheelers,1,6,0,0,45000.0,20000000,[45000.0],[45000.0],600.0
683,Two Wheelers,4,6,6,6,45000.0,20000000,[45000.0],[45000.0],600.0
684,Two Wheelers,4,6,7,7,45000.0,20000000,[45000.0],[45000.0],600.0
685,Two Wheelers,5,6,10,10,45000.0,20000000,[45000.0],[45000.0],600.0
686,Two Wheelers,1,6,16,16,45000.0,20000000,[45000.0],[45000.0],600.0
687,Two Wheelers,5,6,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
688,Two Wheelers,1,6,18,18,45000.0,20000000,[45000.0],[45000.0],600.0
689,Two Wheelers,4,6,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
690,Two Wheelers,2,7,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
691,Two Wheelers,2,7,10,10,45000.0,20000000,[45000.0],[45000.0],600.0
692,Two Wheelers,3,7,6,6,45000.0,20000000,[45000.0],[45000.0],600.0
693,Two Wheelers,1,7,12,12,45000.0,20000000,[45000.0],[45000.0],600.0
694,Two Wheelers,3,7,6,6,45000.0,20000000,[45000.0],[45000.0],600.0
695,Two Wheelers,4,7,11,11,45000.0,20000000,[45000.0],[45000.0],600.0
696,Two Wheelers,1,7,9,9,45000.0,20000000,[45000.0],[45000.0],600.0
697,Two Wheelers,1,7,17,17,45000.0,20000000,[45000.0],[45000.0],600.0
698,Two Wheelers,5,7,1,1,45000.0,20000000,[45000.0],[45000.0],600.0
699,Two Wheelers,1,7,19,19,45000.0,20000000,[45000.0],[45000.0],600.0
