Bid_ID,Bidder_ID,zone,Day,start_time,end_time,demand_min_total,demand_max_total,demand_min_timesteps,demand_max_timesteps,Cost_Limit
1981,Two Wheelers,1,2,12,12,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1982,Two Wheelers,1,2,7,7,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1983,Two Wheelers,3,2,7,7,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1984,Two Wheelers,2,2,1,1,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1985,Two Wheelers,5,2,12,12,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1986,Two Wheelers,5,2,8,8,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1987,Two Wheelers,5,2,22,22,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1988,Two Wheelers,3,2,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1989,Two Wheelers,5,2,19,19,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1990,Two Wheelers,3,2,7,7,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1991,Two Wheelers,1,2,11,11,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1992,Two Wheelers,1,2,10,10,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1993,Two Wheelers,3,2,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1994,Two Wheelers,1,2,3,3,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1995,Two Wheelers,2,2,20,20,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1996,Two Wheelers,5,2,13,13,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1997,Two Wheelers,5,2,1,1,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1998,Two Wheelers,5,2,15,15,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
1999,Two Wheelers,5,2,6,6,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2000,Two Wheelers,3,3,18,18,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2001,Two Wheelers,2,3,6,6,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2002,Two Wheelers,2,3,14,14,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2003,Two Wheelers,4,3,11,11,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2004,Two Wheelers,3,3,11,11,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2005,Two Wheelers,1,3,5,5,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2006,Two Wheelers,5,3,19,19,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2007,Two Wheelers,3,3,20,20,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2008,Two Wheelers,4,3,2,2,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2009,Two Wheelers,3,3,20,20,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2010,Two Wheelers,3,3,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2011,Two Wheelers,4,3,5,5,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2012,Two Wheelers,3,3,13,13,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2013,Two Wheelers,5,3,17,17,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2014,Two Wheelers,2,3,19,19,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2015,Two Wheelers,4,3,8,8,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2016,Two Wheelers,5,3,8,8,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2017,Two Wheelers,1,3,18,18,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2018,Two Wheelers,1,3,3,3,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2019,Two Wheelers,5,3,6,6,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2020,Two Wheelers,4,4,13,13,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2021,Two Wheelers,4,4,5,5,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2022,Two Wheelers,2,4,14,14,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2023,Two Wheelers,2,4,1,1,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2024,Two Wheelers,3,4,13,13,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2025,Two Wheelers,1,4,17,17,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2026,Two Wheelers,1,4,12,12,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2027,Two Wheelers,5,4,6,6,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2028,Two Wheelers,3,4,16,16,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2029,Two Wheelers,5,4,8,8,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2030,Two Wheelers,3,4,18,18,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2031,Two Wheelers,1,4,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2032,Two Wheelers,5,4,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2033,Two Wheelers,5,4,11,11,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2034,Two Wheelers,2,4,2,2,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2035,Two Wheelers,5,4,8,8,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2036,Two Wheelers,3,4,10,10,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2037,Two Wheelers,2,4,0,0,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2038,Two Wheelers,3,4,10,10,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2039,Two Wheelers,2,4,14,14,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2040,Two Wheelers,5,5,11,11,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2041,Two Wheelers,3,5,14,14,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2042,Two Wheelers,4,5,12,12,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2043,Two Wheelers,1,5,21,21,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2044,Two Wheelers,1,5,17,17,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2045,Two Wheelers,3,5,6,6,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2046,Two Wheelers,2,5,7,7,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2047,Two Wheelers,1,5,6,6,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2048,Two Wheelers,3,5,14,14,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2049,Two Wheelers,3,5,13,13,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2050,Two Wheelers,4,5,14,14,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2051,Two Wheelers,4,5,0,0,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2052,Two Wheelers,4,5,11,11,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2053,Two Wheelers,2,5,17,17,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2054,Two Wheelers,1,5,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2055,Two Wheelers,3,5,6,6,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2056,Two Wheelers,4,5,12,12,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2057,Two Wheelers,1,5,12,12,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2058,Two Wheelers,5,5,10,10,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2059,Two Wheelers,1,5,7,7,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2060,Two Wheelers,5,6,10,10,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2061,Two Wheelers,5,6,6,6,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2062,Two Wheelers,5,6,14,14,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2063,Two Wheelers,3,6,16,16,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2064,Two Wheelers,3,6,12,12,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2065,Two Wheelers,1,6,8,8,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2066,Two Wheelers,5,6,21,21,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2067,Two Wheelers,3,6,16,16,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2068,Two Wheelers,2,6,7,7,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2069,Two Wheelers,5,6,18,18,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2070,Two Wheelers,1,6,0,0,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2071,Two Wheelers,1,6,17,17,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2072,Two Wheelers,5,6,10,10,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2073,Two Wheelers,4,6,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2074,Two Wheelers,2,6,3,3,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2075,Two Wheelers,1,6,16,16,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2076,Two Wheelers,1,6,8,8,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2077,Two Wheelers,4,6,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2078,Two Wheelers,3,6,10,10,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2079,Two Wheelers,3,6,2,2,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2080,Two Wheelers,2,7,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2081,Two Wheelers,3,7,6,6,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2082,Two Wheelers,5,7,18,18,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2083,Two Wheelers,3,7,20,20,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2084,Two Wheelers,4,7,14,14,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2085,Two Wheelers,3,7,10,10,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2086,Two Wheelers,4,7,18,18,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2087,Two Wheelers,2,7,12,12,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2088,Two Wheelers,3,7,7,7,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2089,Two Wheelers,2,7,14,14,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2090,Two Wheelers,1,7,0,0,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2091,Two Wheelers,4,7,7,7,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2092,Two Wheelers,3,7,8,8,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2093,Two Wheelers,5,7,13,13,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2094,Two Wheelers,4,7,11,11,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2095,Two Wheelers,4,7,8,8,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2096,Two Wheelers,1,7,9,9,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2097,Two Wheelers,4,7,16,16,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2098,Two Wheelers,1,7,7,7,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2099,Two Wheelers,4,7,10,10,4435.526747999999,20000000,[4435.526747999999],[4435.526747999999],600.0
2100,Four Wheelers,5,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2101,Four Wheelers,1,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2102,Four Wheelers,3,1,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2103,Four Wheelers,2,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2104,Four Wheelers,5,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2105,Four Wheelers,3,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2106,Four Wheelers,1,1,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2107,Four Wheelers,5,1,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2108,Four Wheelers,3,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2109,Four Wheelers,4,1,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2110,Four Wheelers,2,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2111,Four Wheelers,2,1,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2112,Four Wheelers,1,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2113,Four Wheelers,2,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2114,Four Wheelers,1,1,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2115,Four Wheelers,4,1,11,11,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2116,Four Wheelers,2,1,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2117,Four Wheelers,2,1,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2118,Four Wheelers,2,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2119,Four Wheelers,2,1,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2120,Four Wheelers,2,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2121,Four Wheelers,4,2,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2122,Four Wheelers,5,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2123,Four Wheelers,4,2,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2124,Four Wheelers,3,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2125,Four Wheelers,5,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2126,Four Wheelers,5,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2127,Four Wheelers,1,2,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2128,Four Wheelers,5,2,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2129,Four Wheelers,5,2,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2130,Four Wheelers,5,2,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2131,Four Wheelers,2,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2132,Four Wheelers,1,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2133,Four Wheelers,5,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2134,Four Wheelers,4,2,16,16,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2135,Four Wheelers,2,2,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2136,Four Wheelers,4,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2137,Four Wheelers,5,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2138,Four Wheelers,2,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2139,Four Wheelers,1,2,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2140,Four Wheelers,1,3,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2141,Four Wheelers,3,3,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2142,Four Wheelers,3,3,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2143,Four Wheelers,2,3,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2144,Four Wheelers,4,3,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2145,Four Wheelers,1,3,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2146,Four Wheelers,2,3,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2147,Four Wheelers,5,3,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2148,Four Wheelers,1,3,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2149,Four Wheelers,4,3,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2150,Four Wheelers,4,3,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2151,Four Wheelers,1,3,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2152,Four Wheelers,4,3,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2153,Four Wheelers,2,3,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2154,Four Wheelers,2,3,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2155,Four Wheelers,1,3,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2156,Four Wheelers,5,3,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2157,Four Wheelers,2,3,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2158,Four Wheelers,3,3,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2159,Four Wheelers,1,3,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2160,Four Wheelers,2,4,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2161,Four Wheelers,4,4,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2162,Four Wheelers,4,4,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2163,Four Wheelers,2,4,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2164,Four Wheelers,3,4,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2165,Four Wheelers,4,4,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2166,Four Wheelers,3,4,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2167,Four Wheelers,2,4,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2168,Four Wheelers,1,4,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2169,Four Wheelers,4,4,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2170,Four Wheelers,2,4,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2171,Four Wheelers,2,4,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2172,Four Wheelers,3,4,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2173,Four Wheelers,1,4,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2174,Four Wheelers,1,4,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2175,Four Wheelers,3,4,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2176,Four Wheelers,5,4,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2177,Four Wheelers,2,4,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2178,Four Wheelers,1,4,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2179,Four Wheelers,3,4,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2180,Four Wheelers,1,5,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2181,Four Wheelers,3,5,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2182,Four Wheelers,2,5,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2183,Four Wheelers,2,5,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2184,Four Wheelers,1,5,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2185,Four Wheelers,4,5,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2186,Four Wheelers,1,5,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2187,Four Wheelers,5,5,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2188,Four Wheelers,1,5,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2189,Four Wheelers,2,5,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2190,Four Wheelers,4,5,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2191,Four Wheelers,3,5,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2192,Four Wheelers,2,5,16,16,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2193,Four Wheelers,1,5,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2194,Four Wheelers,1,5,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2195,Four Wheelers,1,5,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2196,Four Wheelers,4,5,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2197,Four Wheelers,2,5,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2198,Four Wheelers,5,5,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2199,Four Wheelers,5,5,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2200,Four Wheelers,1,6,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2201,Four Wheelers,2,6,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2202,Four Wheelers,2,6,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2203,Four Wheelers,5,6,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2204,Four Wheelers,5,6,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2205,Four Wheelers,4,6,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2206,Four Wheelers,4,6,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2207,Four Wheelers,2,6,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2208,Four Wheelers,1,6,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2209,Four Wheelers,1,6,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2210,Four Wheelers,3,6,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2211,Four Wheelers,3,6,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2212,Four Wheelers,4,6,16,16,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2213,Four Wheelers,4,6,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2214,Four Wheelers,2,6,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2215,Four Wheelers,3,6,15,15,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2216,Four Wheelers,4,6,13,13,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2217,Four Wheelers,4,6,12,12,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2218,Four Wheelers,5,6,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2219,Four Wheelers,4,6,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
2220,Four Wheelers,5,7,14,14,7619.090300999999,20000000,[7619.090300999999],[7619.090300999999],600.0
