Bid_ID,Bidder_ID,zone,Day,start_time,end_time,demand_min_total,demand_max_total,demand_min_timesteps,demand_max_timesteps,Cost_Limit
950,Two Wheelers,3,6,5,7,2928.4015303999995,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
951,Two Wheelers,3,6,15,17,2928.4015303999995,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
952,Two Wheelers,3,6,11,14,2928.4015303999995,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
953,Two Wheelers,5,6,7,9,2928.4015303999995,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
954,Two Wheelers,2,6,14,15,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
955,Two Wheelers,4,6,15,16,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
956,Two Wheelers,4,6,14,16,2928.4015303999995,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
957,Two Wheelers,5,6,11,16,2928.4015303999995,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
958,Two Wheelers,3,6,9,13,2928.4015303999995,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
959,Two Wheelers,5,6,0,2,2928.4015303999995,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
960,Two Wheelers,3,7,15,16,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
961,Two Wheelers,5,7,14,16,2928.4015303999995,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
962,Two Wheelers,1,7,5,6,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
963,Two Wheelers,3,7,10,15,2928.4015303999995,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
964,Two Wheelers,5,7,8,10,2928.4015303999995,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
965,Two Wheelers,5,7,15,16,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
966,Two Wheelers,1,7,12,15,2928.4015303999995,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
967,Two Wheelers,1,7,6,12,2928.4015303999995,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
968,Two Wheelers,5,7,17,18,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
969,Two Wheelers,1,7,17,18,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
970,Two Wheelers,4,7,18,19,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
971,Two Wheelers,1,7,12,15,2928.4015303999995,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
972,Two Wheelers,5,7,18,19,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
973,Two Wheelers,5,7,3,7,2928.4015303999995,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
974,Two Wheelers,5,7,17,22,2928.4015303999995,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
975,Two Wheelers,4,7,14,15,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
976,Two Wheelers,4,7,3,6,2928.4015303999995,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
977,Two Wheelers,3,7,12,17,2928.4015303999995,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
978,Two Wheelers,4,7,14,15,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
979,Two Wheelers,3,7,10,11,2928.4015303999995,20000000,[0; 0],[15000; 15000],600.0
980,Four Wheelers,5,1,13,22,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
981,Four Wheelers,5,1,13,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
982,Four Wheelers,5,1,13,17,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
983,Four Wheelers,4,1,14,18,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
984,Four Wheelers,4,1,11,22,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
985,Four Wheelers,4,1,16,17,5937.882582,20000000,[0; 0],[15000; 15000],600.0
986,Four Wheelers,2,1,12,20,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
987,Four Wheelers,2,1,12,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
988,Four Wheelers,1,1,10,14,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
989,Four Wheelers,5,1,13,17,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
990,Four Wheelers,2,1,13,23,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
991,Four Wheelers,2,1,14,20,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
992,Four Wheelers,4,1,15,21,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
993,Four Wheelers,2,1,13,16,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
994,Four Wheelers,4,1,7,13,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
995,Four Wheelers,4,1,8,12,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
996,Four Wheelers,2,1,13,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
997,Four Wheelers,5,1,16,19,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
998,Four Wheelers,3,1,13,16,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
999,Four Wheelers,3,1,14,17,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
1000,Four Wheelers,3,2,10,11,5937.882582,20000000,[0; 0],[15000; 15000],600.0
1001,Four Wheelers,3,2,13,17,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1002,Four Wheelers,1,2,14,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1003,Four Wheelers,2,2,11,14,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
1004,Four Wheelers,5,2,15,16,5937.882582,20000000,[0; 0],[15000; 15000],600.0
1005,Four Wheelers,4,2,14,17,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
1006,Four Wheelers,3,2,10,20,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1007,Four Wheelers,3,2,12,14,5937.882582,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
1008,Four Wheelers,3,2,9,14,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1009,Four Wheelers,5,2,11,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1010,Four Wheelers,5,2,11,15,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1011,Four Wheelers,2,2,9,12,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
1012,Four Wheelers,1,2,11,13,5937.882582,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
1013,Four Wheelers,2,2,12,15,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
1014,Four Wheelers,3,2,11,16,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1015,Four Wheelers,4,2,13,18,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1016,Four Wheelers,5,2,12,16,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1017,Four Wheelers,2,2,12,17,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1018,Four Wheelers,1,2,11,18,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1019,Four Wheelers,1,2,13,21,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1020,Four Wheelers,5,3,13,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1021,Four Wheelers,2,3,11,20,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1022,Four Wheelers,1,3,16,17,5937.882582,20000000,[0; 0],[15000; 15000],600.0
1023,Four Wheelers,5,3,14,17,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
1024,Four Wheelers,4,3,12,16,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1025,Four Wheelers,5,3,13,20,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1026,Four Wheelers,5,3,10,17,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1027,Four Wheelers,1,3,14,22,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1028,Four Wheelers,1,3,12,14,5937.882582,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
1029,Four Wheelers,2,3,13,14,5937.882582,20000000,[0; 0],[15000; 15000],600.0
1030,Four Wheelers,1,3,11,14,5937.882582,20000000,[0; 0; 0; 0],[15000; 15000; 15000; 15000],600.0
1031,Four Wheelers,4,3,10,15,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1032,Four Wheelers,1,3,12,13,5937.882582,20000000,[0; 0],[15000; 15000],600.0
1033,Four Wheelers,3,3,12,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1034,Four Wheelers,3,3,9,16,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1035,Four Wheelers,5,3,12,23,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1036,Four Wheelers,5,3,13,17,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1037,Four Wheelers,3,3,13,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1038,Four Wheelers,4,3,13,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1039,Four Wheelers,2,3,13,14,5937.882582,20000000,[0; 0],[15000; 15000],600.0
1040,Four Wheelers,4,4,16,21,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1041,Four Wheelers,2,4,13,21,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1042,Four Wheelers,4,4,12,17,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1043,Four Wheelers,5,4,12,18,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1044,Four Wheelers,4,4,13,15,5937.882582,20000000,[0; 0; 0],[15000; 15000; 15000],600.0
1045,Four Wheelers,2,4,9,16,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1046,Four Wheelers,5,4,14,18,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1047,Four Wheelers,5,4,8,16,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1048,Four Wheelers,3,4,10,14,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1049,Four Wheelers,5,4,13,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1050,Four Wheelers,5,4,15,19,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1051,Four Wheelers,4,4,11,15,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1052,Four Wheelers,4,4,10,14,5937.882582,20000000,[0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000],600.0
1053,Four Wheelers,1,4,17,22,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1054,Four Wheelers,5,4,13,19,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1055,Four Wheelers,2,4,12,17,5937.882582,20000000,[0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000],600.0
1056,Four Wheelers,1,4,12,18,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
1057,Four Wheelers,1,4,10,16,5937.882582,20000000,[0; 0; 0; 0; 0; 0; 0],[15000; 15000; 15000; 15000; 15000; 15000; 15000],600.0
