Bid_ID,Bidder_ID,zone,Day,start_time,end_time,demand_min_total,demand_max_total,demand_min_timesteps,demand_max_timesteps,Cost_Limit
726,4 Wheelers,4,3,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
727,4 Wheelers,5,3,0,0,75000.0,20000000,[75000.0],[75000.0],600.0
728,4 Wheelers,5,3,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
729,4 Wheelers,3,3,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
730,4 Wheelers,1,4,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
731,4 Wheelers,5,4,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
732,4 Wheelers,4,4,3,3,75000.0,20000000,[75000.0],[75000.0],600.0
733,4 Wheelers,5,4,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
734,4 Wheelers,4,4,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
735,4 Wheelers,2,4,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
736,4 Wheelers,5,4,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
737,4 Wheelers,3,4,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
738,4 Wheelers,5,4,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
739,4 Wheelers,2,4,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
740,4 Wheelers,5,5,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
741,4 Wheelers,3,5,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
742,4 Wheelers,2,5,3,3,75000.0,20000000,[75000.0],[75000.0],600.0
743,4 Wheelers,3,5,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
744,4 Wheelers,3,5,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
745,4 Wheelers,3,5,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
746,4 Wheelers,5,5,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
747,4 Wheelers,3,5,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
748,4 Wheelers,2,5,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
749,4 Wheelers,2,5,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
750,4 Wheelers,4,6,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
751,4 Wheelers,3,6,0,0,75000.0,20000000,[75000.0],[75000.0],600.0
752,4 Wheelers,2,6,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
753,4 Wheelers,5,6,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
754,4 Wheelers,4,6,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
755,4 Wheelers,1,6,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
756,4 Wheelers,1,6,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
757,4 Wheelers,2,6,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
758,4 Wheelers,3,6,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
759,4 Wheelers,4,6,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
760,4 Wheelers,4,7,3,3,75000.0,20000000,[75000.0],[75000.0],600.0
761,4 Wheelers,4,7,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
762,4 Wheelers,2,7,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
763,4 Wheelers,1,7,3,3,75000.0,20000000,[75000.0],[75000.0],600.0
764,4 Wheelers,4,7,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
765,4 Wheelers,2,7,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
766,4 Wheelers,1,7,2,2,75000.0,20000000,[75000.0],[75000.0],600.0
767,4 Wheelers,2,7,3,3,75000.0,20000000,[75000.0],[75000.0],600.0
768,4 Wheelers,2,7,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
769,4 Wheelers,4,7,1,1,75000.0,20000000,[75000.0],[75000.0],600.0
770,Two Wheelers,2,1,6,6,45000.0,20000000,[45000.0],[45000.0],600.0
771,Two Wheelers,1,1,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
772,Two Wheelers,5,1,2,2,45000.0,20000000,[45000.0],[45000.0],600.0
773,Two Wheelers,1,1,19,19,45000.0,20000000,[45000.0],[45000.0],600.0
774,Two Wheelers,3,1,1,1,45000.0,20000000,[45000.0],[45000.0],600.0
775,Two Wheelers,1,1,6,6,45000.0,20000000,[45000.0],[45000.0],600.0
776,Two Wheelers,3,1,17,17,45000.0,20000000,[45000.0],[45000.0],600.0
777,Two Wheelers,2,1,5,5,45000.0,20000000,[45000.0],[45000.0],600.0
778,Two Wheelers,4,1,19,19,45000.0,20000000,[45000.0],[45000.0],600.0
779,Two Wheelers,2,1,7,7,45000.0,20000000,[45000.0],[45000.0],600.0
780,Two Wheelers,2,2,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
781,Two Wheelers,3,2,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
782,Two Wheelers,2,2,9,9,45000.0,20000000,[45000.0],[45000.0],600.0
783,Two Wheelers,1,2,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
784,Two Wheelers,4,2,13,13,45000.0,20000000,[45000.0],[45000.0],600.0
785,Two Wheelers,4,2,3,3,45000.0,20000000,[45000.0],[45000.0],600.0
786,Two Wheelers,3,2,14,14,45000.0,20000000,[45000.0],[45000.0],600.0
787,Two Wheelers,1,2,18,18,45000.0,20000000,[45000.0],[45000.0],600.0
788,Two Wheelers,1,2,18,18,45000.0,20000000,[45000.0],[45000.0],600.0
789,Two Wheelers,3,2,5,5,45000.0,20000000,[45000.0],[45000.0],600.0
790,Two Wheelers,2,3,5,5,45000.0,20000000,[45000.0],[45000.0],600.0
791,Two Wheelers,2,3,0,0,45000.0,20000000,[45000.0],[45000.0],600.0
792,Two Wheelers,5,3,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
793,Two Wheelers,2,3,3,3,45000.0,20000000,[45000.0],[45000.0],600.0
794,Two Wheelers,5,3,2,2,45000.0,20000000,[45000.0],[45000.0],600.0
795,Two Wheelers,1,3,12,12,45000.0,20000000,[45000.0],[45000.0],600.0
796,Two Wheelers,5,3,0,0,45000.0,20000000,[45000.0],[45000.0],600.0
797,Two Wheelers,5,3,12,12,45000.0,20000000,[45000.0],[45000.0],600.0
798,Two Wheelers,3,3,9,9,45000.0,20000000,[45000.0],[45000.0],600.0
799,Two Wheelers,1,3,14,14,45000.0,20000000,[45000.0],[45000.0],600.0
800,Two Wheelers,4,4,17,17,45000.0,20000000,[45000.0],[45000.0],600.0
801,Two Wheelers,5,4,13,13,45000.0,20000000,[45000.0],[45000.0],600.0
802,Two Wheelers,2,4,16,16,45000.0,20000000,[45000.0],[45000.0],600.0
803,Two Wheelers,5,4,16,16,45000.0,20000000,[45000.0],[45000.0],600.0
804,Two Wheelers,5,4,19,19,45000.0,20000000,[45000.0],[45000.0],600.0
805,Two Wheelers,5,4,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
806,Two Wheelers,1,4,16,16,45000.0,20000000,[45000.0],[45000.0],600.0
807,Two Wheelers,4,4,3,3,45000.0,20000000,[45000.0],[45000.0],600.0
808,Two Wheelers,3,4,7,7,45000.0,20000000,[45000.0],[45000.0],600.0
809,Two Wheelers,3,4,11,11,45000.0,20000000,[45000.0],[45000.0],600.0
810,Two Wheelers,2,5,10,10,45000.0,20000000,[45000.0],[45000.0],600.0
811,Two Wheelers,4,5,5,5,45000.0,20000000,[45000.0],[45000.0],600.0
812,Two Wheelers,2,5,10,10,45000.0,20000000,[45000.0],[45000.0],600.0
813,Two Wheelers,1,5,17,17,45000.0,20000000,[45000.0],[45000.0],600.0
814,Two Wheelers,4,5,5,5,45000.0,20000000,[45000.0],[45000.0],600.0
815,Two Wheelers,4,5,12,12,45000.0,20000000,[45000.0],[45000.0],600.0
816,Two Wheelers,3,5,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
817,Two Wheelers,2,5,10,10,45000.0,20000000,[45000.0],[45000.0],600.0
818,Two Wheelers,4,5,16,16,45000.0,20000000,[45000.0],[45000.0],600.0
819,Two Wheelers,4,5,6,6,45000.0,20000000,[45000.0],[45000.0],600.0
820,Two Wheelers,1,6,14,14,45000.0,20000000,[45000.0],[45000.0],600.0
821,Two Wheelers,2,6,12,12,45000.0,20000000,[45000.0],[45000.0],600.0
822,Two Wheelers,4,6,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
823,Two Wheelers,5,6,10,10,45000.0,20000000,[45000.0],[45000.0],600.0
824,Two Wheelers,3,6,9,9,45000.0,20000000,[45000.0],[45000.0],600.0
825,Two Wheelers,2,6,16,16,45000.0,20000000,[45000.0],[45000.0],600.0
826,Two Wheelers,3,6,4,4,45000.0,20000000,[45000.0],[45000.0],600.0
827,Two Wheelers,5,6,12,12,45000.0,20000000,[45000.0],[45000.0],600.0
828,Two Wheelers,3,6,6,6,45000.0,20000000,[45000.0],[45000.0],600.0
829,Two Wheelers,2,6,5,5,45000.0,20000000,[45000.0],[45000.0],600.0
830,Two Wheelers,5,7,11,11,45000.0,20000000,[45000.0],[45000.0],600.0
831,Two Wheelers,1,7,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
832,Two Wheelers,1,7,8,8,45000.0,20000000,[45000.0],[45000.0],600.0
833,Two Wheelers,1,7,15,15,45000.0,20000000,[45000.0],[45000.0],600.0
834,Two Wheelers,1,7,13,13,45000.0,20000000,[45000.0],[45000.0],600.0
835,Two Wheelers,1,7,2,2,45000.0,20000000,[45000.0],[45000.0],600.0
836,Two Wheelers,3,7,18,18,45000.0,20000000,[45000.0],[45000.0],600.0
837,Two Wheelers,1,7,15,15,45000.0,20000000,[45000.0],[45000.0],600.0
838,Two Wheelers,3,7,2,2,45000.0,20000000,[45000.0],[45000.0],600.0
839,Two Wheelers,1,7,15,15,45000.0,20000000,[45000.0],[45000.0],600.0
